Payload.PROCESS_IPFO_MLS.TimeStamp2;Payload.PROCESS_IPFO_MLS.FOMO_NAHTNUMMER;Payload.PROCESS_IPFO_MLS.CMAX_ActualForce;Payload.PROCESS_IPFO_MLS.CMAX_ActualPos;Payload.PROCESS_IPFO_MLS.LSRI_LsrMeldCo;Payload.PROCESS_IPFO_MLS.LSRI_LsrPowerAct;Payload.PROCESS_IPFO_MLS.CMAX_FCT;Payload.PROCESS_IPFO_MLS.CMAX_Fehlernummer;Payload.PROCESS_IPFO_MLS.CMAX_Halt;Payload.PROCESS_IPFO_MLS.CMAX_InMotion;Payload.PROCESS_IPFO_MLS.CMAX_Lastspannung;Payload.PROCESS_IPFO_MLS.CMAX_MC;Payload.PROCESS_IPFO_MLS.CMAX_Quittierung;Payload.PROCESS_IPFO_MLS.CMAX_Schleppfehler;Payload.PROCESS_IPFO_MLS.CMAX_StartFahrt;Payload.PROCESS_IPFO_MLS.CMAX_Stillstandswarnung;Payload.PROCESS_IPFO_MLS.CMAX_Stoerung;Payload.PROCESS_IPFO_MLS.CMAX_Stoerung_quit;Payload.PROCESS_IPFO_MLS.CMAX_Warnung;Payload.PROCESS_IPFO_MLS.FOMO_ERG_NIO;Payload.PROCESS_IPFO_MLS.FOMO_ERG_QUITT;Payload.PROCESS_IPFO_MLS.LSRI_iPFOProgNr;Payload.PROCESS_IPFO_MLS.LsrExternFault;Payload.PROCESS_IPFO_MLS.LsrGladingOn;Payload.PROCESS_IPFO_MLS.LsrInternFault;Payload.PROCESS_IPFO_MLS.LsrProgActive;Payload.PROCESS_IPFO_MLS.LsrProgCancelled;Payload.PROCESS_IPFO_MLS.LsrProgCompleted;Payload.PROCESS_IPFO_MLS.LsrProgStop;Payload.PROCESS_IPFO_MLS.LsrReady;Payload.PROCESS_IPFO_MLS.LsrReset;Payload.PROCESS_IPFO_MLS.LsrRetryOn;Payload.PROCESS_IPFO_MLS.LsrSikOpen;Payload.PROCESS_IPFO_MLS.LsriPFOProgEnd;Payload.PROCESS_IPFO_MLS.LsriPFOProgStart;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI01.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI01.INT_FLAG;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI01.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.P_ARRIVED;Payload.PROCESS_IPFO_MLS.LsriPFOReady;Payload.PROCESS_IPFO_MLS.LsriPFOTriggerPath;Payload.PROCESS_IPFO_MLS.MLS_FORCE_ACTIVE;Payload.PROCESS_IPFO_MLS.MLS_FORCE_TRIGG;Payload.PROCESS_IPFO_MLS.MLS_NOMINAL_RECORD;Payload.PROCESS_IPFO_MLS.PNDeviceName;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.I_EXECUTED;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.NAME_C;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.NAME_C_TRL;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.P_NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI02.INT_FLAG;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI02.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI02.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI03.INT_FLAG;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI03.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI03.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SNR_C;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SNR_C_TRL;Payload.PROCESS_IPFO_MLS.ProtocollVersion;Payload.PROCESS_IPFO_MLS.RobotName;Payload.PROCESS_IPFO_MLS.Serial;Payload.PROCESS_IPFO_MLS.TimeStamp2;Payload.PROCESS_IPFO_MLS.VEL_ACT;Topic.Compression;Topic.DeviceType;Topic.DeviceVersion;Topic.Format;Topic.Plant;Topic.TransactionType;Topic.TransactionVersion;Topic.UniqueId;_id;_score;_type;mqput_time
February 25th 2020, 09:53:04.333;802;299;-0.3;0;5516;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP102.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 25th 2020, 09:53:04.333;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;lt3Ee3ABl8R2gBbUBtH8;;PROCESS_IPFO_MLS;February 25th 2020, 09:53:00.801
February 25th 2020, 09:10:19.105;802;299;-0.3;0;5540;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 25th 2020, 09:10:19.105;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;CjWde3ABJ6RpzsbzJjel;;PROCESS_IPFO_MLS;February 25th 2020, 09:10:18.238
February 25th 2020, 08:28:10.650;802;299;-0.3;0;5516;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 25th 2020, 08:28:10.650;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;FDp3e3ABxlB_t_VTMbBA;;PROCESS_IPFO_MLS;February 25th 2020, 08:28:10.619
February 24th 2020, 07:24:17.972;802;299;-0.3;0;5530;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 24th 2020, 07:24:17.972;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;h9kVdnABW9RkckWxr5_1;;PROCESS_IPFO_MLS;February 24th 2020, 07:24:19.190
February 24th 2020, 06:16:24.070;802;299;-0.4;0;5527;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 24th 2020, 06:16:24.070;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;b7PXdXABW9RkckWxvHcR;;PROCESS_IPFO_MLS;February 24th 2020, 06:16:26.801
February 22nd 2020, 11:46:11.819;802;299;-0.3;0;5540;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP102.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 22nd 2020, 11:46:11.819;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;zBq4bHABz_vOPd0alyWh;;PROCESS_IPFO_MLS;February 22nd 2020, 11:46:11.023
February 22nd 2020, 11:21:08.726;802;299;-0.4;0;5523;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP102.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 22nd 2020, 11:21:08.726;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;Rf6ibHABZXG3ywiIrwyt;;PROCESS_IPFO_MLS;February 22nd 2020, 11:21:10.202
February 21st 2020, 13:43:55.648;802;299;-0.4;0;5527;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 13:43:55.648;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;9rz-Z3ABz_vOPd0aImtc;;PROCESS_IPFO_MLS;February 21st 2020, 13:43:56.585
February 21st 2020, 13:42:58.504;802;299;-0.2;0;5527;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 13:42:58.504;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;rZ3-Z3ABZXG3ywiIEfm6;;PROCESS_IPFO_MLS;February 21st 2020, 13:42:57.494
February 21st 2020, 13:22:53.775;802;299;-0.3;0;5510;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 13:22:53.775;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;EPbsZ3ABW9RkckWxBbpn;;PROCESS_IPFO_MLS;February 21st 2020, 13:22:53.100
February 21st 2020, 13:12:20.145;802;299;-0.2;0;5540;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 13:12:20.145;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;MY7hZ3ABZXG3ywiIoWDI;;PROCESS_IPFO_MLS;February 21st 2020, 13:12:19.337
February 21st 2020, 10:47:51.969;802;299;-0.4;0;5527;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:47:51.969;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;WFFeZ3ABZXG3ywiIcu6N;;PROCESS_IPFO_MLS;February 21st 2020, 10:47:50.518
February 21st 2020, 10:46:44.931;802;299;-0.3;0;5513;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:46:44.931;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;q5RbZ3ABW9RkckWxaTqd;;PROCESS_IPFO_MLS;February 21st 2020, 10:46:42.219
February 21st 2020, 10:45:25.987;802;299;-0.3;0;5516;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:45:25.987;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;ZW5bZ3ABz_vOPd0aa0Hz;;PROCESS_IPFO_MLS;February 21st 2020, 10:45:23.033
February 21st 2020, 10:43:59.005;802;299;-0.3;0;5543;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:43:59.005;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;tZJZZ3ABW9RkckWxCaKa;;PROCESS_IPFO_MLS;February 21st 2020, 10:43:55.285
February 21st 2020, 10:42:23.335;802;299;-0.2;0;5523;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:42:23.335;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;nJJZZ3ABW9RkckWxCqOC;;PROCESS_IPFO_MLS;February 21st 2020, 10:42:20.680
February 21st 2020, 10:41:06.267;802;299;-0.2;0;5513;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:41:06.267;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;qpBWZ3ABW9RkckWxfsHk;;PROCESS_IPFO_MLS;February 21st 2020, 10:41:03.534
February 21st 2020, 10:39:49.197;802;299;-0.3;0;5520;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:39:49.197;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;aJBWZ3ABW9RkckWxfcDd;;PROCESS_IPFO_MLS;February 21st 2020, 10:39:46.895
February 21st 2020, 10:38:33.436;802;299;-0.2;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:38:33.436;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;L2pUZ3ABz_vOPd0aiew6;;PROCESS_IPFO_MLS;February 21st 2020, 10:38:30.423
February 21st 2020, 10:35:57.498;802;299;-0.4;0;5499;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:35:57.498;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;z0xRZ3ABZXG3ywiIvxdf;;PROCESS_IPFO_MLS;February 21st 2020, 10:35:57.271
February 21st 2020, 10:31:54.631;802;299;-0.3;0;5551;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:31:54.631;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;ZItOZ3ABW9RkckWx82UX;;PROCESS_IPFO_MLS;February 21st 2020, 10:31:54.510
February 21st 2020, 10:05:28.179;802;299;-0.1;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:05:28.179;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;fT01Z3ABZXG3ywiI7pV2;;PROCESS_IPFO_MLS;February 21st 2020, 10:05:27.471
February 21st 2020, 10:04:09.227;802;299;-0.2;0;5543;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 10:04:09.227;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;6Fo0Z3ABz_vOPd0a6WK4;;PROCESS_IPFO_MLS;February 21st 2020, 10:04:09.319
February 21st 2020, 09:45:18.159;802;299;-0.3;0;5516;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r1.SRC;/R1/las223_080_1_01_080r1.SRC;/R1/LAS223_080_1_01_080R1.SRC;XLAS223_61000803;;;;;;;416;349;349;V2;HC72_080RB_100;1232158;February 21st 2020, 09:45:18.159;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;izQkZ3ABZXG3ywiI2epy;;PROCESS_IPFO_MLS;February 21st 2020, 09:45:18.481
